A,B,C,D,Result
86,48,96,48,3.58333
86,48,96,56,3.07143
86,48,96,64,2.68750
86,48,96,72,2.38889
86,48,96,84,2.04762
86,48,96,86,2.00000
86,48,96,96,1.79167
86,48,96,100,1.72000
86,48,100,24,7.46528
86,48,100,28,6.39881
86,48,100,32,5.59896
86,48,100,40,4.47917
86,48,100,44,4.07197
86,48,100,48,3.73264
86,48,100,56,3.19940
86,48,100,64,2.79948
86,48,100,72,2.48843
86,48,100,84,2.13294
86,48,100,86,2.08333
86,48,100,96,1.86632
86,48,100,100,1.79167
86,56,24,24,1.53571
86,56,24,28,1.31633
86,56,24,32,1.15179
86,56,24,40,0.92143
86,56,24,44,0.83766
86,56,24,48,0.76786
86,56,24,56,0.65816
86,56,24,64,0.57589
86,56,24,72,0.51190
86,56,24,84,0.43878
86,56,24,86,0.42857
86,56,24,96,0.38393
86,56,24,100,0.36857
86,56,28,24,1.79167
86,56,28,28,1.53571
86,56,28,32,1.34375
86,56,28,40,1.07500
86,56,28,44,0.97727
86,56,28,48,0.89583
86,56,28,56,0.76786
86,56,28,64,0.67188
86,56,28,72,0.59722
86,56,28,84,0.51190
86,56,28,86,0.50000
86,56,28,96,0.44792
86,56,28,100,0.43000
86,56,32,24,2.04762
86,56,32,28,1.75510
86,56,32,32,1.53571
86,56,32,40,1.22857
86,56,32,44,1.11688
86,56,32,48,1.02381
86,56,32,56,0.87755
86,56,32,64,0.76786
86,56,32,72,0.68254
86,56,32,84,0.58503
86,56,32,86,0.57143
86,56,32,96,0.51190
86,56,32,100,0.49143
86,56,40,24,2.55952
86,56,40,28,2.19388
86,56,40,32,1.91964
86,56,40,40,1.53571
86,56,40,44,1.39610
86,56,40,48,1.27976
86,56,40,56,1.09694
86,56,40,64,0.95982
86,56,40,72,0.85317
86,56,40,84,0.73129
86,56,40,86,0.71429
86,56,40,96,0.63988
86,56,40,100,0.61429
86,56,44,24,2.81548
86,56,44,28,2.41327
86,56,44,32,2.11161
86,56,44,40,1.68929
86,56,44,44,1.53571
86,56,44,48,1.40774
86,56,44,56,1.20663
86,56,44,64,1.05580
86,56,44,72,0.93849
86,56,44,84,0.80442
86,56,44,86,0.78571
86,56,44,96,0.70387
86,56,44,100,0.67571
86,56,48,24,3.07143
86,56,48,28,2.63265
86,56,48,32,2.30357
86,56,48,40,1.84286
86,56,48,44,1.67532
86,56,48,48,1.53571
86,56,48,56,1.31633
86,56,48,64,1.15179
86,56,48,72,1.02381
86,56,48,84,0.87755
86,56,48,86,0.85714
86,56,48,96,0.76786
86,56,48,100,0.73714
86,56,56,24,3.58333
86,56,56,28,3.07143
86,56,56,32,2.68750
86,56,56,40,2.15000
86,56,56,44,1.95455
86,56,56,48,1.79167
86,56,56,56,1.53571
86,56,56,64,1.34375
86,56,56,72,1.19444
86,56,56,84,1.02381
86,56,56,86,1.00000
86,56,56,96,0.89583
86,56,56,100,0.86000
86,56,64,24,4.09524
86,56,64,28,3.51020
86,56,64,32,3.07143
86,56,64,40,2.45714
86,56,64,44,2.23377
86,56,64,48,2.04762
86,56,64,56,1.75510
86,56,64,64,1.53571
86,56,64,72,1.36508
86,56,64,84,1.17007
86,56,64,86,1.14286
86,56,64,96,1.02381
86,56,64,100,0.98286
86,56,72,24,4.60714
86,56,72,28,3.94898
86,56,72,32,3.45536
86,56,72,40,2.76429
86,56,72,44,2.51299
86,56,72,48,2.30357
86,56,72,56,1.97449
86,56,72,64,1.72768
86,56,72,72,1.53571
86,56,72,84,1.31633
86,56,72,86,1.28571
86,56,72,96,1.15179
86,56,72,100,1.10571
86,56,84,24,5.37500
86,56,84,28,4.60714
86,56,84,32,4.03125
86,56,84,40,3.22500
86,56,84,44,2.93182
86,56,84,48,2.68750
86,56,84,56,2.30357
86,56,84,64,2.01563
86,56,84,72,1.79167
86,56,84,84,1.53571
86,56,84,86,1.50000
86,56,84,96,1.34375
86,56,84,100,1.29000
86,56,86,24,5.50298
86,56,86,28,4.71684
86,56,86,32,4.12723
86,56,86,40,3.30179
86,56,86,44,3.00162
86,56,86,48,2.75149
86,56,86,56,2.35842
86,56,86,64,2.06362
86,56,86,72,1.83433
86,56,86,84,1.57228
86,56,86,86,1.53571
86,56,86,96,1.37574
86,56,86,100,1.32071
86,56,96,24,6.14286
86,56,96,28,5.26531
86,56,96,32,4.60714
86,56,96,40,3.68571
86,56,96,44,3.35065
86,56,96,48,3.07143
86,56,96,56,2.63265
86,56,96,64,2.30357
86,56,96,72,2.04762
86,56,96,84,1.75510
86,56,96,86,1.71429
86,56,96,96,1.53571
86,56,96,100,1.47429
86,56,100,24,6.39881
86,56,100,28,5.48469
86,56,100,32,4.79911
86,56,100,40,3.83929
86,56,100,44,3.49026
86,56,100,48,3.19940
86,56,100,56,2.74235
86,56,100,64,2.39955
86,56,100,72,2.13294
86,56,100,84,1.82823
86,56,100,86,1.78571
86,56,100,96,1.59970
86,56,100,100,1.53571
86,64,24,24,1.34375
86,64,24,28,1.15179
86,64,24,32,1.00781
86,64,24,40,0.80625
86,64,24,44,0.73295
86,64,24,48,0.67188
86,64,24,56,0.57589
86,64,24,64,0.50391
86,64,24,72,0.44792
86,64,24,84,0.38393
86,64,24,86,0.37500
86,64,24,96,0.33594
86,64,24,100,0.32250
86,64,28,24,1.56771
86,64,28,28,1.34375
86,64,28,32,1.17578
86,64,28,40,0.94063
86,64,28,44,0.85511
86,64,28,48,0.78385
86,64,28,56,0.67188
86,64,28,64,0.58789
86,64,28,72,0.52257
86,64,28,84,0.44792
86,64,28,86,0.43750
86,64,28,96,0.39193
86,64,28,100,0.37625
86,64,32,24,1.79167
86,64,32,28,1.53571
86,64,32,32,1.34375
86,64,32,40,1.07500
86,64,32,44,0.97727
86,64,32,48,0.89583
86,64,32,56,0.76786
86,64,32,64,0.67188
86,64,32,72,0.59722
86,64,32,84,0.51190
86,64,32,86,0.50000
86,64,32,96,0.44792
86,64,32,100,0.43000
86,64,40,24,2.23958
86,64,40,28,1.91964
86,64,40,32,1.67969
86,64,40,40,1.34375
86,64,40,44,1.22159
86,64,40,48,1.11979
86,64,40,56,0.95982
86,64,40,64,0.83984
86,64,40,72,0.74653
86,64,40,84,0.63988
86,64,40,86,0.62500
86,64,40,96,0.55990
86,64,40,100,0.53750
86,64,44,24,2.46354
86,64,44,28,2.11161
86,64,44,32,1.84766
86,64,44,40,1.47813
86,64,44,44,1.34375
86,64,44,48,1.23177
86,64,44,56,1.05580
86,64,44,64,0.92383
86,64,44,72,0.82118
86,64,44,84,0.70387
86,64,44,86,0.68750
86,64,44,96,0.61589
86,64,44,100,0.59125
86,64,48,24,2.68750
86,64,48,28,2.30357
86,64,48,32,2.01563
86,64,48,40,1.61250
86,64,48,44,1.46591
86,64,48,48,1.34375
86,64,48,56,1.15179
86,64,48,64,1.00781
86,64,48,72,0.89583
86,64,48,84,0.76786
86,64,48,86,0.75000
86,64,48,96,0.67188
86,64,48,100,0.64500
86,64,56,24,3.13542
86,64,56,28,2.68750
86,64,56,32,2.35156
86,64,56,40,1.88125
86,64,56,44,1.71023
86,64,56,48,1.56771
86,64,56,56,1.34375
86,64,56,64,1.17578
86,64,56,72,1.04514
86,64,56,84,0.89583
86,64,56,86,0.87500
86,64,56,96,0.78385
86,64,56,100,0.75250
86,64,64,24,3.58333
86,64,64,28,3.07143
86,64,64,32,2.68750
86,64,64,40,2.15000
86,64,64,44,1.95455
86,64,64,48,1.79167
86,64,64,56,1.53571
86,64,64,64,1.34375
86,64,64,72,1.19444
86,64,64,84,1.02381
86,64,64,86,1.00000
86,64,64,96,0.89583
86,64,64,100,0.86000
86,64,72,24,4.03125
86,64,72,28,3.45536
86,64,72,32,3.02344
86,64,72,40,2.41875
86,64,72,44,2.19886
86,64,72,48,2.01563
86,64,72,56,1.72768
86,64,72,64,1.51172
86,64,72,72,1.34375
86,64,72,84,1.15179
86,64,72,86,1.12500
86,64,72,96,1.00781
86,64,72,100,0.96750
86,64,84,24,4.70313
86,64,84,28,4.03125
86,64,84,32,3.52734
86,64,84,40,2.82188
86,64,84,44,2.56534
86,64,84,48,2.35156
86,64,84,56,2.01563
86,64,84,64,1.76367
86,64,84,72,1.56771
86,64,84,84,1.34375
86,64,84,86,1.31250
86,64,84,96,1.17578
86,64,84,100,1.12875
86,64,86,24,4.81510
86,64,86,28,4.12723
86,64,86,32,3.61133
86,64,86,40,2.88906
86,64,86,44,2.62642
86,64,86,48,2.40755
86,64,86,56,2.06362
86,64,86,64,1.80566
86,64,86,72,1.60503
86,64,86,84,1.37574
86,64,86,86,1.34375
86,64,86,96,1.20378
86,64,86,100,1.15563
86,64,96,24,5.37500
86,64,96,28,4.60714
86,64,96,32,4.03125
86,64,96,40,3.22500
86,64,96,44,2.93182
86,64,96,48,2.68750
86,64,96,56,2.30357
86,64,96,64,2.01563
86,64,96,72,1.79167
86,64,96,84,1.53571
86,64,96,86,1.50000
86,64,96,96,1.34375
86,64,96,100,1.29000
86,64,100,24,5.59896
86,64,100,28,4.79911
86,64,100,32,4.19922
86,64,100,40,3.35938
86,64,100,44,3.05398
86,64,100,48,2.79948
86,64,100,56,2.39955
86,64,100,64,2.09961
86,64,100,72,1.86632
86,64,100,84,1.59970
86,64,100,86,1.56250
86,64,100,96,1.39974
86,64,100,100,1.34375
86,72,24,24,1.19444
86,72,24,28,1.02381
86,72,24,32,0.89583
86,72,24,40,0.71667
86,72,24,44,0.65152
86,72,24,48,0.59722
86,72,24,56,0.51190
86,72,24,64,0.44792
86,72,24,72,0.39815
86,72,24,84,0.34127
86,72,24,86,0.33333
86,72,24,96,0.29861
86,72,24,100,0.28667
86,72,28,24,1.39352
86,72,28,28,1.19444
86,72,28,32,1.04514
86,72,28,40,0.83611
86,72,28,44,0.76010
86,72,28,48,0.69676
86,72,28,56,0.59722
86,72,28,64,0.52257
86,72,28,72,0.46451
86,72,28,84,0.39815
86,72,28,86,0.38889
86,72,28,96,0.34838
86,72,28,100,0.33444
86,72,32,24,1.59259
86,72,32,28,1.36508
86,72,32,32,1.19444
86,72,32,40,0.95556
86,72,32,44,0.86869
86,72,32,48,0.79630
86,72,32,56,0.68254
86,72,32,64,0.59722
86,72,32,72,0.53086
86,72,32,84,0.45503
86,72,32,86,0.44444
86,72,32,96,0.39815
86,72,32,100,0.38222
86,72,40,24,1.99074
86,72,40,28,1.70635
86,72,40,32,1.49306
86,72,40,40,1.19444
86,72,40,44,1.08586
86,72,40,48,0.99537
86,72,40,56,0.85317
86,72,40,64,0.74653
86,72,40,72,0.66358
86,72,40,84,0.56878
86,72,40,86,0.55556
86,72,40,96,0.49769
86,72,40,100,0.47778
86,72,44,24,2.18981
86,72,44,28,1.87698
86,72,44,32,1.64236
86,72,44,40,1.31389
86,72,44,44,1.19444
86,72,44,48,1.09491
86,72,44,56,0.93849
86,72,44,64,0.82118
86,72,44,72,0.72994
86,72,44,84,0.62566
86,72,44,86,0.61111
86,72,44,96,0.54745
86,72,44,100,0.52556
86,72,48,24,2.38889
86,72,48,28,2.04762
86,72,48,32,1.79167
86,72,48,40,1.43333
86,72,48,44,1.30303
86,72,48,48,1.19444
86,72,48,56,1.02381
86,72,48,64,0.89583
86,72,48,72,0.79630
86,72,48,84,0.68254
86,72,48,86,0.66667
86,72,48,96,0.59722
86,72,48,100,0.57333
86,72,56,24,2.78704
86,72,56,28,2.38889
86,72,56,32,2.09028
86,72,56,40,1.67222
86,72,56,44,1.52020
86,72,56,48,1.39352
86,72,56,56,1.19444
86,72,56,64,1.04514
86,72,56,72,0.92901
86,72,56,84,0.79630
86,72,56,86,0.77778
86,72,56,96,0.69676
86,72,56,100,0.66889
86,72,64,24,3.18519
86,72,64,28,2.73016
86,72,64,32,2.38889
86,72,64,40,1.91111
86,72,64,44,1.73737
86,72,64,48,1.59259
86,72,64,56,1.36508
86,72,64,64,1.19444
86,72,64,72,1.06173
86,72,64,84,0.91005
86,72,64,86,0.88889
86,72,64,96,0.79630
86,72,64,100,0.76444
86,72,72,24,3.58333
86,72,72,28,3.07143
86,72,72,32,2.68750
86,72,72,40,2.15000
86,72,72,44,1.95455
86,72,72,48,1.79167
86,72,72,56,1.53571
86,72,72,64,1.34375
86,72,72,72,1.19444
86,72,72,84,1.02381
86,72,72,86,1.00000
86,72,72,96,0.89583
86,72,72,100,0.86000
86,72,84,24,4.18056
86,72,84,28,3.58333
86,72,84,32,3.13542
86,72,84,40,2.50833
86,72,84,44,2.28030
86,72,84,48,2.09028
86,72,84,56,1.79167
86,72,84,64,1.56771
86,72,84,72,1.39352
86,72,84,84,1.19444
86,72,84,86,1.16667
86,72,84,96,1.04514
86,72,84,100,1.00333
86,72,86,24,4.28009
86,72,86,28,3.66865
86,72,86,32,3.21007
86,72,86,40,2.56806
86,72,86,44,2.33460
86,72,86,48,2.14005
86,72,86,56,1.83433
86,72,86,64,1.60503
86,72,86,72,1.42670
86,72,86,84,1.22288
86,72,86,86,1.19444
86,72,86,96,1.07002
86,72,86,100,1.02722
86,72,96,24,4.77778
86,72,96,28,4.09524
86,72,96,32,3.58333
86,72,96,40,2.86667
86,72,96,44,2.60606
86,72,96,48,2.38889
86,72,96,56,2.04762
86,72,96,64,1.79167
86,72,96,72,1.59259
86,72,96,84,1.36508
86,72,96,86,1.33333
86,72,96,96,1.19444
86,72,96,100,1.14667
86,72,100,24,4.97685
86,72,100,28,4.26587
86,72,100,32,3.73264
86,72,100,40,2.98611
86,72,100,44,2.71465
86,72,100,48,2.48843
86,72,100,56,2.13294
86,72,100,64,1.86632
86,72,100,72,1.65895
86,72,100,84,1.42196
86,72,100,86,1.38889
86,72,100,96,1.24421
86,72,100,100,1.19444
86,84,24,24,1.02381
86,84,24,28,0.87755
86,84,24,32,0.76786
86,84,24,40,0.61429
86,84,24,44,0.55844
86,84,24,48,0.51190
86,84,24,56,0.43878
86,84,24,64,0.38393
86,84,24,72,0.34127
86,84,24,84,0.29252
86,84,24,86,0.28571
86,84,24,96,0.25595
86,84,24,100,0.24571
86,84,28,24,1.19444
86,84,28,28,1.02381
86,84,28,32,0.89583
86,84,28,40,0.71667
86,84,28,44,0.65152
86,84,28,48,0.59722
86,84,28,56,0.51190
86,84,28,64,0.44792
86,84,28,72,0.39815
86,84,28,84,0.34127
86,84,28,86,0.33333
86,84,28,96,0.29861
86,84,28,100,0.28667
86,84,32,24,1.36508
86,84,32,28,1.17007
86,84,32,32,1.02381
86,84,32,40,0.81905
86,84,32,44,0.74459
86,84,32,48,0.68254
86,84,32,56,0.58503
86,84,32,64,0.51190
86,84,32,72,0.45503
86,84,32,84,0.39002
86,84,32,86,0.38095
86,84,32,96,0.34127
86,84,32,100,0.32762
86,84,40,24,1.70635
86,84,40,28,1.46259
86,84,40,32,1.27976
86,84,40,40,1.02381
86,84,40,44,0.93074
86,84,40,48,0.85317
86,84,40,56,0.73129
86,84,40,64,0.63988
86,84,40,72,0.56878
86,84,40,84,0.48753
86,84,40,86,0.47619
86,84,40,96,0.42659
86,84,40,100,0.40952
86,84,44,24,1.87698
86,84,44,28,1.60884
86,84,44,32,1.40774
86,84,44,40,1.12619
86,84,44,44,1.02381
86,84,44,48,0.93849
86,84,44,56,0.80442
86,84,44,64,0.70387
86,84,44,72,0.62566
86,84,44,84,0.53628
86,84,44,86,0.52381
86,84,44,96,0.46925
86,84,44,100,0.45048
86,84,48,24,2.04762
86,84,48,28,1.75510
86,84,48,32,1.53571
86,84,48,40,1.22857
86,84,48,44,1.11688
86,84,48,48,1.02381
86,84,48,56,0.87755
86,84,48,64,0.76786
86,84,48,72,0.68254
86,84,48,84,0.58503
86,84,48,86,0.57143
86,84,48,96,0.51190
86,84,48,100,0.49143
86,84,56,24,2.38889
86,84,56,28,2.04762
86,84,56,32,1.79167
86,84,56,40,1.43333
86,84,56,44,1.30303
86,84,56,48,1.19444
86,84,56,56,1.02381
86,84,56,64,0.89583
86,84,56,72,0.79630
86,84,56,84,0.68254
86,84,56,86,0.66667
86,84,56,96,0.59722
86,84,56,100,0.57333
86,84,64,24,2.73016
86,84,64,28,2.34014
86,84,64,32,2.04762
86,84,64,40,1.63810
86,84,64,44,1.48918
86,84,64,48,1.36508
86,84,64,56,1.17007
86,84,64,64,1.02381
86,84,64,72,0.91005
86,84,64,84,0.78005
86,84,64,86,0.76190
86,84,64,96,0.68254
86,84,64,100,0.65524
86,84,72,24,3.07143
86,84,72,28,2.63265
86,84,72,32,2.30357
86,84,72,40,1.84286
86,84,72,44,1.67532
86,84,72,48,1.53571
86,84,72,56,1.31633
86,84,72,64,1.15179
86,84,72,72,1.02381
86,84,72,84,0.87755
86,84,72,86,0.85714
86,84,72,96,0.76786
86,84,72,100,0.73714
86,84,84,24,3.58333
86,84,84,28,3.07143
86,84,84,32,2.68750
86,84,84,40,2.15000
86,84,84,44,1.95455
86,84,84,48,1.79167
86,84,84,56,1.53571
86,84,84,64,1.34375
86,84,84,72,1.19444
86,84,84,84,1.02381
86,84,84,86,1.00000
86,84,84,96,0.89583
86,84,84,100,0.86000
86,84,86,24,3.66865
86,84,86,28,3.14456
86,84,86,32,2.75149
86,84,86,40,2.20119
86,84,86,44,2.00108
86,84,86,48,1.83433
86,84,86,56,1.57228
86,84,86,64,1.37574
86,84,86,72,1.22288
86,84,86,84,1.04819
86,84,86,86,1.02381
86,84,86,96,0.91716
86,84,86,100,0.88048
86,84,96,24,4.09524
86,84,96,28,3.51020
86,84,96,32,3.07143
86,84,96,40,2.45714
86,84,96,44,2.23377
86,84,96,48,2.04762
86,84,96,56,1.75510
86,84,96,64,1.53571
86,84,96,72,1.36508
86,84,96,84,1.17007
86,84,96,86,1.14286
86,84,96,96,1.02381
86,84,96,100,0.98286
86,84,100,24,4.26587
86,84,100,28,3.65646
86,84,100,32,3.19940
86,84,100,40,2.55952
86,84,100,44,2.32684
86,84,100,48,2.13294
86,84,100,56,1.82823
86,84,100,64,1.59970
86,84,100,72,1.42196
86,84,100,84,1.21882
86,84,100,86,1.19048
86,84,100,96,1.06647
86,84,100,100,1.02381
86,86,24,24,1.00000
86,86,24,28,0.85714
86,86,24,32,0.75000
86,86,24,40,0.60000
86,86,24,44,0.54545
86,86,24,48,0.50000
86,86,24,56,0.42857
86,86,24,64,0.37500
86,86,24,72,0.33333
86,86,24,84,0.28571
86,86,24,86,0.27907
86,86,24,96,0.25000
86,86,24,100,0.24000
86,86,28,24,1.16667
86,86,28,28,1.00000
86,86,28,32,0.87500
86,86,28,40,0.70000
86,86,28,44,0.63636
86,86,28,48,0.58333
86,86,28,56,0.50000
86,86,28,64,0.43750
86,86,28,72,0.38889
86,86,28,84,0.33333
86,86,28,86,0.32558
86,86,28,96,0.29167
86,86,28,100,0.28000
86,86,32,24,1.33333
86,86,32,28,1.14286
86,86,32,32,1.00000
86,86,32,40,0.80000
86,86,32,44,0.72727
86,86,32,48,0.66667
86,86,32,56,0.57143
86,86,32,64,0.50000
86,86,32,72,0.44444
86,86,32,84,0.38095
86,86,32,86,0.37209
86,86,32,96,0.33333
86,86,32,100,0.32000
86,86,40,24,1.66667
86,86,40,28,1.42857
86,86,40,32,1.25000
86,86,40,40,1.00000
86,86,40,44,0.90909
86,86,40,48,0.83333
86,86,40,56,0.71429
86,86,40,64,0.62500
86,86,40,72,0.55556
86,86,40,84,0.47619
86,86,40,86,0.46512
86,86,40,96,0.41667
86,86,40,100,0.40000
86,86,44,24,1.83333
86,86,44,28,1.57143
86,86,44,32,1.37500
86,86,44,40,1.10000
86,86,44,44,1.00000
86,86,44,48,0.91667
86,86,44,56,0.78571
86,86,44,64,0.68750
86,86,44,72,0.61111
86,86,44,84,0.52381
86,86,44,86,0.51163
86,86,44,96,0.45833
86,86,44,100,0.44000
86,86,48,24,2.00000
86,86,48,28,1.71429
86,86,48,32,1.50000
86,86,48,40,1.20000
86,86,48,44,1.09091
86,86,48,48,1.00000
86,86,48,56,0.85714
86,86,48,64,0.75000
86,86,48,72,0.66667
86,86,48,84,0.57143
86,86,48,86,0.55814
86,86,48,96,0.50000
86,86,48,100,0.48000
86,86,56,24,2.33333
86,86,56,28,2.00000
86,86,56,32,1.75000
86,86,56,40,1.40000
86,86,56,44,1.27273
86,86,56,48,1.16667
86,86,56,56,1.00000
86,86,56,64,0.87500
86,86,56,72,0.77778
86,86,56,84,0.66667
86,86,56,86,0.65116
86,86,56,96,0.58333
86,86,56,100,0.56000
86,86,64,24,2.66667
86,86,64,28,2.28571
86,86,64,32,2.00000
86,86,64,40,1.60000
86,86,64,44,1.45455
86,86,64,48,1.33333
86,86,64,56,1.14286
86,86,64,64,1.00000
86,86,64,72,0.88889
86,86,64,84,0.76190
86,86,64,86,0.74419
86,86,64,96,0.66667
86,86,64,100,0.64000
86,86,72,24,3.00000
86,86,72,28,2.57143
86,86,72,32,2.25000
86,86,72,40,1.80000
86,86,72,44,1.63636
86,86,72,48,1.50000
86,86,72,56,1.28571
86,86,72,64,1.12500
86,86,72,72,1.00000
86,86,72,84,0.85714
86,86,72,86,0.83721
86,86,72,96,0.75000
86,86,72,100,0.72000
86,86,84,24,3.50000
86,86,84,28,3.00000
86,86,84,32,2.62500
86,86,84,40,2.10000
86,86,84,44,1.90909
86,86,84,48,1.75000
86,86,84,56,1.50000
86,86,84,64,1.31250
86,86,84,72,1.16667
86,86,84,84,1.00000
86,86,84,86,0.97674
86,86,84,96,0.87500
86,86,84,100,0.84000
86,86,86,24,3.58333
86,86,86,28,3.07143
86,86,86,32,2.68750
86,86,86,40,2.15000
86,86,86,44,1.95455
86,86,86,48,1.79167
86,86,86,56,1.53571
86,86,86,64,1.34375
86,86,86,72,1.19444
86,86,86,84,1.02381
86,86,86,86,1.00000
86,86,86,96,0.89583
86,86,86,100,0.86000
86,86,96,24,4.00000
86,86,96,28,3.42857
86,86,96,32,3.00000
86,86,96,40,2.40000
86,86,96,44,2.18182
86,86,96,48,2.00000
86,86,96,56,1.71429
86,86,96,64,1.50000
86,86,96,72,1.33333
86,86,96,84,1.14286
86,86,96,86,1.11628
86,86,96,96,1.00000
86,86,96,100,0.96000
86,86,100,24,4.16667
86,86,100,28,3.57143
86,86,100,32,3.12500
86,86,100,40,2.50000
86,86,100,44,2.27273
86,86,100,48,2.08333
86,86,100,56,1.78571
86,86,100,64,1.56250
86,86,100,72,1.38889
86,86,100,84,1.19048
86,86,100,86,1.16279
86,86,100,96,1.04167
86,86,100,100,1.00000
86,96,24,24,0.89583
86,96,24,28,0.76786
86,96,24,32,0.67188
86,96,24,40,0.53750
86,96,24,44,0.48864
86,96,24,48,0.44792
86,96,24,56,0.38393
86,96,24,64,0.33594
86,96,24,72,0.29861
86,96,24,84,0.25595
86,96,24,86,0.25000
86,96,24,96,0.22396
86,96,24,100,0.21500
86,96,28,24,1.04514
86,96,28,28,0.89583
86,96,28,32,0.78385
86,96,28,40,0.62708
86,96,28,44,0.57008
86,96,28,48,0.52257
86,96,28,56,0.44792
86,96,28,64,0.39193
86,96,28,72,0.34838
86,96,28,84,0.29861
86,96,28,86,0.29167
86,96,28,96,0.26128
86,96,28,100,0.25083
86,96,32,24,1.19444
86,96,32,28,1.02381
86,96,32,32,0.89583
86,96,32,40,0.71667
86,96,32,44,0.65152
86,96,32,48,0.59722
86,96,32,56,0.51190
86,96,32,64,0.44792
86,96,32,72,0.39815
86,96,32,84,0.34127
86,96,32,86,0.33333
86,96,32,96,0.29861
86,96,32,100,0.28667
86,96,40,24,1.49306
86,96,40,28,1.27976
86,96,40,32,1.11979
86,96,40,40,0.89583
86,96,40,44,0.81439
86,96,40,48,0.74653
86,96,40,56,0.63988
86,96,40,64,0.55990
86,96,40,72,0.49769
86,96,40,84,0.42659
86,96,40,86,0.41667
86,96,40,96,0.37326
86,96,40,100,0.35833
86,96,44,24,1.64236
86,96,44,28,1.40774
86,96,44,32,1.23177
86,96,44,40,0.98542
86,96,44,44,0.89583
86,96,44,48,0.82118
86,96,44,56,0.70387
86,96,44,64,0.61589
86,96,44,72,0.54745
86,96,44,84,0.46925
86,96,44,86,0.45833
86,96,44,96,0.41059
86,96,44,100,0.39417
86,96,48,24,1.79167
86,96,48,28,1.53571
86,96,48,32,1.34375
86,96,48,40,1.07500
86,96,48,44,0.97727
86,96,48,48,0.89583
86,96,48,56,0.76786
86,96,48,64,0.67188
86,96,48,72,0.59722
86,96,48,84,0.51190
86,96,48,86,0.50000
86,96,48,96,0.44792
86,96,48,100,0.43000
86,96,56,24,2.09028
86,96,56,28,1.79167
86,96,56,32,1.56771
86,96,56,40,1.25417
86,96,56,44,1.14015
86,96,56,48,1.04514
86,96,56,56,0.89583
86,96,56,64,0.78385
86,96,56,72,0.69676
86,96,56,84,0.59722
86,96,56,86,0.58333
86,96,56,96,0.52257
86,96,56,100,0.50167
86,96,64,24,2.38889
86,96,64,28,2.04762
86,96,64,32,1.79167
86,96,64,40,1.43333
86,96,64,44,1.30303
86,96,64,48,1.19444
86,96,64,56,1.02381
86,96,64,64,0.89583
86,96,64,72,0.79630
86,96,64,84,0.68254
86,96,64,86,0.66667
86,96,64,96,0.59722
86,96,64,100,0.57333
86,96,72,24,2.68750
86,96,72,28,2.30357
86,96,72,32,2.01563
86,96,72,40,1.61250
86,96,72,44,1.46591
86,96,72,48,1.34375
86,96,72,56,1.15179
86,96,72,64,1.00781
86,96,72,72,0.89583
86,96,72,84,0.76786
86,96,72,86,0.75000
86,96,72,96,0.67188
86,96,72,100,0.64500
86,96,84,24,3.13542
86,96,84,28,2.68750
86,96,84,32,2.35156
86,96,84,40,1.88125
86,96,84,44,1.71023
86,96,84,48,1.56771
86,96,84,56,1.34375
86,96,84,64,1.17578
86,96,84,72,1.04514
86,96,84,84,0.89583
86,96,84,86,0.87500
86,96,84,96,0.78385
86,96,84,100,0.75250
86,96,86,24,3.21007
86,96,86,28,2.75149
86,96,86,32,2.40755
86,96,86,40,1.92604
86,96,86,44,1.75095
86,96,86,48,1.60503
86,96,86,56,1.37574
86,96,86,64,1.20378
86,96,86,72,1.07002
86,96,86,84,0.91716
86,96,86,86,0.89583
86,96,86,96,0.80252
86,96,86,100,0.77042
86,96,96,24,3.58333
86,96,96,28,3.07143
86,96,96,32,2.68750
86,96,96,40,2.15000
86,96,96,44,1.95455
86,96,96,48,1.79167
86,96,96,56,1.53571
86,96,96,64,1.34375
86,96,96,72,1.19444
86,96,96,84,1.02381
86,96,96,86,1.00000
86,96,96,96,0.89583
86,96,96,100,0.86000
86,96,100,24,3.73264
86,96,100,28,3.19940
86,96,100,32,2.79948
86,96,100,40,2.23958
86,96,100,44,2.03598
86,96,100,48,1.86632
86,96,100,56,1.59970
86,96,100,64,1.39974
86,96,100,72,1.24421
86,96,100,84,1.06647
86,96,100,86,1.04167
86,96,100,96,0.93316
86,96,100,100,0.89583
86,100,24,24,0.86000
86,100,24,28,0.73714
86,100,24,32,0.64500
86,100,24,40,0.51600
86,100,24,44,0.46909
86,100,24,48,0.43000
86,100,24,56,0.36857
86,100,24,64,0.32250
86,100,24,72,0.28667
86,100,24,84,0.24571
86,100,24,86,0.24000
86,100,24,96,0.21500
86,100,24,100,0.20640
86,100,28,24,1.00333
86,100,28,28,0.86000
86,100,28,32,0.75250
86,100,28,40,0.60200
86,100,28,44,0.54727
86,100,28,48,0.50167
86,100,28,56,0.43000
86,100,28,64,0.37625
86,100,28,72,0.33444
86,100,28,84,0.28667
86,100,28,86,0.28000
86,100,28,96,0.25083
86,100,28,100,0.24080
86,100,32,24,1.14667
86,100,32,28,0.98286
86,100,32,32,0.86000
86,100,32,40,0.68800
86,100,32,44,0.62545
86,100,32,48,0.57333
86,100,32,56,0.49143
86,100,32,64,0.43000
86,100,32,72,0.38222
86,100,32,84,0.32762
86,100,32,86,0.32000
86,100,32,96,0.28667
86,100,32,100,0.27520
86,100,40,24,1.43333
86,100,40,28,1.22857
